date,product,category,store,price,sales,revenue
2023-10-19,Nike Shoes,Fashion,Chandigarh Store,5000,36,180000
2023-10-19,Levi Jeans,Fashion,Delhi Store,3000,59,177000
2023-10-19,Levi Jeans,Fashion,Mumbai Store,3000,45,135000
2023-10-19,Levi Jeans,Fashion,Chandigarh Store,3000,54,162000
2023-10-19,Milk 1L,Grocery,Delhi Store,60,25,1500
2023-10-19,Milk 1L,Grocery,Mumbai Store,60,67,4020
2023-10-19,Milk 1L,Grocery,Chandigarh Store,60,52,3120
2023-10-19,Bread,Grocery,Delhi Store,40,31,1240
2023-10-19,Bread,Grocery,Mumbai Store,40,47,1880
2023-10-19,Bread,Grocery,Chandigarh Store,40,38,1520
2023-10-19,Washing Machine,Appliances,Delhi Store,25000,52,1300000
2023-10-19,Washing Machine,Appliances,Mumbai Store,25000,48,1200000
2023-10-19,Washing Machine,Appliances,Chandigarh Store,25000,61,1525000
2023-10-19,Laptop HP,Electronics,Delhi Store,60000,64,3840000
2023-10-19,Laptop HP,Electronics,Mumbai Store,60000,35,2100000
2023-10-19,Laptop HP,Electronics,Chandigarh Store,60000,42,2520000
2023-10-20,iPhone 14,Electronics,Delhi Store,80000,57,4560000
2023-10-20,iPhone 14,Electronics,Mumbai Store,80000,51,4080000
2023-10-20,iPhone 14,Electronics,Chandigarh Store,80000,35,2800000
2023-10-20,Samsung TV,Electronics,Delhi Store,50000,65,3250000
2023-10-20,Samsung TV,Electronics,Mumbai Store,50000,56,2800000
2023-10-20,Samsung TV,Electronics,Chandigarh Store,50000,37,1850000
2023-10-20,Nike Shoes,Fashion,Delhi Store,5000,52,260000
2023-10-20,Nike Shoes,Fashion,Mumbai Store,5000,59,295000
2023-10-20,Nike Shoes,Fashion,Chandigarh Store,5000,62,310000
2023-10-20,Levi Jeans,Fashion,Delhi Store,3000,47,141000
2023-10-20,Levi Jeans,Fashion,Mumbai Store,3000,56,168000
2023-10-20,Levi Jeans,Fashion,Chandigarh Store,3000,38,114000
2023-10-20,Milk 1L,Grocery,Delhi Store,60,38,2280
2023-10-20,Milk 1L,Grocery,Mumbai Store,60,47,2820
2023-10-20,Milk 1L,Grocery,Chandigarh Store,60,67,4020
2023-10-20,Bread,Grocery,Delhi Store,40,58,2320
2023-10-20,Bread,Grocery,Mumbai Store,40,45,1800
2023-10-20,Bread,Grocery,Chandigarh Store,40,51,2040
2023-10-20,Washing Machine,Appliances,Delhi Store,25000,31,775000
2023-10-20,Washing Machine,Appliances,Mumbai Store,25000,56,1400000
2023-10-20,Washing Machine,Appliances,Chandigarh Store,25000,46,1150000
2023-10-20,Laptop HP,Electronics,Delhi Store,60000,37,2220000
2023-10-20,Laptop HP,Electronics,Mumbai Store,60000,35,2100000
2023-10-20,Laptop HP,Electronics,Chandigarh Store,60000,39,2340000
2023-10-21,iPhone 14,Electronics,Delhi Store,80000,80,6400000
2023-10-21,iPhone 14,Electronics,Mumbai Store,80000,66,5280000
2023-10-21,iPhone 14,Electronics,Chandigarh Store,80000,49,3920000
2023-10-21,Samsung TV,Electronics,Delhi Store,50000,79,3950000
2023-10-21,Samsung TV,Electronics,Mumbai Store,50000,76,3800000
2023-10-21,Samsung TV,Electronics,Chandigarh Store,50000,56,2800000
2023-10-21,Nike Shoes,Fashion,Delhi Store,5000,75,375000
2023-10-21,Nike Shoes,Fashion,Mumbai Store,5000,58,290000
2023-10-21,Nike Shoes,Fashion,Chandigarh Store,5000,64,320000
2023-10-21,Levi Jeans,Fashion,Delhi Store,3000,38,114000
2023-10-21,Levi Jeans,Fashion,Mumbai Store,3000,56,168000
2023-10-21,Levi Jeans,Fashion,Chandigarh Store,3000,47,141000
2023-10-21,Milk 1L,Grocery,Delhi Store,60,55,3300
2023-10-21,Milk 1L,Grocery,Mumbai Store,60,61,3660
2023-10-21,Milk 1L,Grocery,Chandigarh Store,60,60,3600
2023-10-21,Bread,Grocery,Delhi Store,40,71,2840
2023-10-21,Bread,Grocery,Mumbai Store,40,47,1880
2023-10-21,Bread,Grocery,Chandigarh Store,40,60,2400
2023-10-21,Washing Machine,Appliances,Delhi Store,25000,66,1650000
2023-10-21,Washing Machine,Appliances,Mumbai Store,25000,69,1725000
2023-10-21,Washing Machine,Appliances,Chandigarh Store,25000,55,1375000
2023-10-21,Laptop HP,Electronics,Delhi Store,60000,40,2400000
2023-10-21,Laptop HP,Electronics,Mumbai Store,60000,59,3540000
2023-10-21,Laptop HP,Electronics,Chandigarh Store,60000,46,2760000
2023-10-22,iPhone 14,Electronics,Delhi Store,80000,58,4640000
2023-10-22,iPhone 14,Electronics,Mumbai Store,80000,49,3920000
2023-10-22,iPhone 14,Electronics,Chandigarh Store,80000,45,3600000
2023-10-22,Samsung TV,Electronics,Delhi Store,50000,53,2650000
2023-10-22,Samsung TV,Electronics,Mumbai Store,50000,45,2250000
2023-10-22,Samsung TV,Electronics,Chandigarh Store,50000,74,3700000
2023-10-22,Nike Shoes,Fashion,Delhi Store,5000,49,245000
2023-10-22,Nike Shoes,Fashion,Mumbai Store,5000,70,350000
2023-10-22,Nike Shoes,Fashion,Chandigarh Store,5000,41,205000
2023-10-22,Levi Jeans,Fashion,Delhi Store,3000,78,234000
2023-10-22,Levi Jeans,Fashion,Mumbai Store,3000,49,147000
2023-10-22,Levi Jeans,Fashion,Chandigarh Store,3000,52,156000
2023-10-22,Milk 1L,Grocery,Delhi Store,60,54,3240
2023-10-22,Milk 1L,Grocery,Mumbai Store,60,65,3900
2023-10-22,Milk 1L,Grocery,Chandigarh Store,60,68,4080
2023-10-22,Bread,Grocery,Delhi Store,40,69,2760
2023-10-22,Bread,Grocery,Mumbai Store,40,75,3000
2023-10-22,Bread,Grocery,Chandigarh Store,40,44,1760
2023-10-22,Washing Machine,Appliances,Delhi Store,25000,62,1550000
2023-10-22,Washing Machine,Appliances,Mumbai Store,25000,70,1750000
2023-10-22,Washing Machine,Appliances,Chandigarh Store,25000,70,1750000
2023-10-22,Laptop HP,Electronics,Delhi Store,60000,79,4740000
2023-10-22,Laptop HP,Electronics,Mumbai Store,60000,70,4200000
2023-10-22,Laptop HP,Electronics,Chandigarh Store,60000,60,3600000
2023-10-23,iPhone 14,Electronics,Delhi Store,80000,28,2240000
2023-10-23,iPhone 14,Electronics,Mumbai Store,80000,47,3760000
2023-10-23,iPhone 14,Electronics,Chandigarh Store,80000,67,5360000
2023-10-23,Samsung TV,Electronics,Delhi Store,50000,59,2950000
2023-10-23,Samsung TV,Electronics,Mumbai Store,50000,68,3400000
2023-10-23,Samsung TV,Electronics,Chandigarh Store,50000,34,1700000
2023-10-23,Nike Shoes,Fashion,Delhi Store,5000,64,320000
2023-10-23,Nike Shoes,Fashion,Mumbai Store,5000,61,305000
2023-10-23,Nike Shoes,Fashion,Chandigarh Store,5000,54,270000
2023-10-23,Levi Jeans,Fashion,Delhi Store,3000,42,126000
2023-10-23,Levi Jeans,Fashion,Mumbai Store,3000,58,174000
2023-10-23,Levi Jeans,Fashion,Chandigarh Store,3000,66,198000
2023-10-23,Milk 1L,Grocery,Delhi Store,60,40,2400
2023-10-23,Milk 1L,Grocery,Mumbai Store,60,67,4020
2023-10-23,Milk 1L,Grocery,Chandigarh Store,60,48,2880
2023-10-23,Bread,Grocery,Delhi Store,40,47,1880
2023-10-23,Bread,Grocery,Mumbai Store,40,32,1280
2023-10-23,Bread,Grocery,Chandigarh Store,40,63,2520
2023-10-23,Washing Machine,Appliances,Delhi Store,25000,27,675000
2023-10-23,Washing Machine,Appliances,Mumbai Store,25000,62,1550000
2023-10-23,Washing Machine,Appliances,Chandigarh Store,25000,50,1250000
2023-10-23,Laptop HP,Electronics,Delhi Store,60000,40,2400000
2023-10-23,Laptop HP,Electronics,Mumbai Store,60000,50,3000000
2023-10-23,Laptop HP,Electronics,Chandigarh Store,60000,30,1800000
2023-10-24,iPhone 14,Electronics,Delhi Store,80000,67,5360000
2023-10-24,iPhone 14,Electronics,Mumbai Store,80000,51,4080000
2023-10-24,iPhone 14,Electronics,Chandigarh Store,80000,34,2720000
2023-10-24,Samsung TV,Electronics,Delhi Store,50000,55,2750000
2023-10-24,Samsung TV,Electronics,Mumbai Store,50000,66,3300000
2023-10-24,Samsung TV,Electronics,Chandigarh Store,50000,62,3100000
2023-10-24,Nike Shoes,Fashion,Delhi Store,5000,61,305000
2023-10-24,Nike Shoes,Fashion,Mumbai Store,5000,45,225000
2023-10-24,Nike Shoes,Fashion,Chandigarh Store,5000,51,255000
2023-10-24,Levi Jeans,Fashion,Delhi Store,3000,59,177000
2023-10-24,Levi Jeans,Fashion,Mumbai Store,3000,55,165000
2023-10-24,Levi Jeans,Fashion,Chandigarh Store,3000,49,147000
2023-10-24,Milk 1L,Grocery,Delhi Store,60,46,2760
2023-10-24,Milk 1L,Grocery,Mumbai Store,60,47,2820
2023-10-24,Milk 1L,Grocery,Chandigarh Store,60,65,3900
2023-10-24,Bread,Grocery,Delhi Store,40,42,1680
2023-10-24,Bread,Grocery,Mumbai Store,40,52,2080
2023-10-24,Bread,Grocery,Chandigarh Store,40,59,2360
2023-10-24,Washing Machine,Appliances,Delhi Store,25000,58,1450000
2023-10-24,Washing Machine,Appliances,Mumbai Store,25000,46,1150000
2023-10-24,Washing Machine,Appliances,Chandigarh Store,25000,57,1425000
2023-10-24,Laptop HP,Electronics,Delhi Store,60000,55,3300000
2023-10-24,Laptop HP,Electronics,Mumbai Store,60000,63,3780000
2023-10-24,Laptop HP,Electronics,Chandigarh Store,60000,30,1800000
2023-10-25,iPhone 14,Electronics,Delhi Store,80000,32,2560000
2023-10-25,iPhone 14,Electronics,Mumbai Store,80000,57,4560000
2023-10-25,iPhone 14,Electronics,Chandigarh Store,80000,37,2960000
2023-10-25,Samsung TV,Electronics,Delhi Store,50000,72,3600000
2023-10-25,Samsung TV,Electronics,Mumbai Store,50000,50,2500000
2023-10-25,Samsung TV,Electronics,Chandigarh Store,50000,31,1550000
2023-10-25,Nike Shoes,Fashion,Delhi Store,5000,64,320000
2023-10-25,Nike Shoes,Fashion,Mumbai Store,5000,57,285000
2023-10-25,Nike Shoes,Fashion,Chandigarh Store,5000,34,170000
2023-10-25,Levi Jeans,Fashion,Delhi Store,3000,65,195000
2023-10-25,Levi Jeans,Fashion,Mumbai Store,3000,46,138000
2023-10-25,Levi Jeans,Fashion,Chandigarh Store,3000,35,105000
2023-10-25,Milk 1L,Grocery,Delhi Store,60,34,2040
2023-10-25,Milk 1L,Grocery,Mumbai Store,60,54,3240
2023-10-25,Milk 1L,Grocery,Chandigarh Store,60,63,3780
2023-10-25,Bread,Grocery,Delhi Store,40,42,1680
2023-10-25,Bread,Grocery,Mumbai Store,40,43,1720
2023-10-25,Bread,Grocery,Chandigarh Store,40,38,1520
2023-10-25,Washing Machine,Appliances,Delhi Store,25000,62,1550000
2023-10-25,Washing Machine,Appliances,Mumbai Store,25000,65,1625000
2023-10-25,Washing Machine,Appliances,Chandigarh Store,25000,67,1675000
2023-10-25,Laptop HP,Electronics,Delhi Store,60000,64,3840000
2023-10-25,Laptop HP,Electronics,Mumbai Store,60000,31,1860000
2023-10-25,Laptop HP,Electronics,Chandigarh Store,60000,54,3240000
2023-10-26,iPhone 14,Electronics,Delhi Store,80000,40,3200000
2023-10-26,iPhone 14,Electronics,Mumbai Store,80000,46,3680000
2023-10-26,iPhone 14,Electronics,Chandigarh Store,80000,49,3920000
2023-10-26,Samsung TV,Electronics,Delhi Store,50000,43,2150000
2023-10-26,Samsung TV,Electronics,Mumbai Store,50000,56,2800000
2023-10-26,Samsung TV,Electronics,Chandigarh Store,50000,25,1250000
2023-10-26,Nike Shoes,Fashion,Delhi Store,5000,40,200000
2023-10-26,Nike Shoes,Fashion,Mumbai Store,5000,39,195000
2023-10-26,Nike Shoes,Fashion,Chandigarh Store,5000,61,305000
2023-10-26,Levi Jeans,Fashion,Delhi Store,3000,44,132000
2023-10-26,Levi Jeans,Fashion,Mumbai Store,3000,52,156000
2023-10-26,Levi Jeans,Fashion,Chandigarh Store,3000,59,177000
2023-10-26,Milk 1L,Grocery,Delhi Store,60,35,2100
2023-10-26,Milk 1L,Grocery,Mumbai Store,60,57,3420
2023-10-26,Milk 1L,Grocery,Chandigarh Store,60,61,3660
2023-10-26,Bread,Grocery,Delhi Store,40,56,2240
2023-10-26,Bread,Grocery,Mumbai Store,40,44,1760
2023-10-26,Bread,Grocery,Chandigarh Store,40,65,2600
2023-10-26,Washing Machine,Appliances,Delhi Store,25000,56,1400000
2023-10-26,Washing Machine,Appliances,Mumbai Store,25000,68,1700000
2023-10-26,Washing Machine,Appliances,Chandigarh Store,25000,44,1100000
2023-10-26,Laptop HP,Electronics,Delhi Store,60000,49,2940000
2023-10-26,Laptop HP,Electronics,Mumbai Store,60000,38,2280000
2023-10-26,Laptop HP,Electronics,Chandigarh Store,60000,44,2640000
2023-10-27,iPhone 14,Electronics,Delhi Store,80000,46,3680000
2023-10-27,iPhone 14,Electronics,Mumbai Store,80000,43,3440000
2023-10-27,iPhone 14,Electronics,Chandigarh Store,80000,44,3520000
2023-10-27,Samsung TV,Electronics,Delhi Store,50000,37,1850000
2023-10-27,Samsung TV,Electronics,Mumbai Store,50000,59,2950000
2023-10-27,Samsung TV,Electronics,Chandigarh Store,50000,37,1850000
2023-10-27,Nike Shoes,Fashion,Delhi Store,5000,49,245000
2023-10-27,Nike Shoes,Fashion,Mumbai Store,5000,68,340000
2023-10-27,Nike Shoes,Fashion,Chandigarh Store,5000,64,320000
2023-10-27,Levi Jeans,Fashion,Delhi Store,3000,50,150000
2023-10-27,Levi Jeans,Fashion,Mumbai Store,3000,52,156000
2023-10-27,Levi Jeans,Fashion,Chandigarh Store,3000,47,141000
2023-10-27,Milk 1L,Grocery,Delhi Store,60,56,3360
2023-10-27,Milk 1L,Grocery,Mumbai Store,60,62,3720
2023-10-27,Milk 1L,Grocery,Chandigarh Store,60,63,3780
2023-10-27,Bread,Grocery,Delhi Store,40,38,1520
2023-10-27,Bread,Grocery,Mumbai Store,40,33,1320
2023-10-27,Bread,Grocery,Chandigarh Store,40,55,2200
2023-10-27,Washing Machine,Appliances,Delhi Store,25000,66,1650000
2023-10-27,Washing Machine,Appliances,Mumbai Store,25000,58,1450000
2023-10-27,Washing Machine,Appliances,Chandigarh Store,25000,35,875000
2023-10-27,Laptop HP,Electronics,Delhi Store,60000,59,3540000
2023-10-27,Laptop HP,Electronics,Mumbai Store,60000,36,2160000
2023-10-27,Laptop HP,Electronics,Chandigarh Store,60000,44,2640000
2023-10-28,iPhone 14,Electronics,Delhi Store,80000,70,5600000
2023-10-28,iPhone 14,Electronics,Mumbai Store,80000,59,4720000
2023-10-28,iPhone 14,Electronics,Chandigarh Store,80000,72,5760000
2023-10-28,Samsung TV,Electronics,Delhi Store,50000,70,3500000
2023-10-28,Samsung TV,Electronics,Mumbai Store,50000,60,3000000
2023-10-28,Samsung TV,Electronics,Chandigarh Store,50000,41,2050000
2023-10-28,Nike Shoes,Fashion,Delhi Store,5000,72,360000
2023-10-28,Nike Shoes,Fashion,Mumbai Store,5000,68,340000
2023-10-28,Nike Shoes,Fashion,Chandigarh Store,5000,75,375000
2023-10-28,Levi Jeans,Fashion,Delhi Store,3000,52,156000
2023-10-28,Levi Jeans,Fashion,Mumbai Store,3000,82,246000
2023-10-28,Levi Jeans,Fashion,Chandigarh Store,3000,62,186000
2023-10-28,Milk 1L,Grocery,Delhi Store,60,62,3720
2023-10-28,Milk 1L,Grocery,Mumbai Store,60,56,3360
2023-10-28,Milk 1L,Grocery,Chandigarh Store,60,45,2700
2023-10-28,Bread,Grocery,Delhi Store,40,42,1680
2023-10-28,Bread,Grocery,Mumbai Store,40,58,2320
2023-10-28,Bread,Grocery,Chandigarh Store,40,46,1840
2023-10-28,Washing Machine,Appliances,Delhi Store,25000,40,1000000
2023-10-28,Washing Machine,Appliances,Mumbai Store,25000,48,1200000
2023-10-28,Washing Machine,Appliances,Chandigarh Store,25000,64,1600000
2023-10-28,Laptop HP,Electronics,Delhi Store,60000,63,3780000
2023-10-28,Laptop HP,Electronics,Mumbai Store,60000,61,3660000
2023-10-28,Laptop HP,Electronics,Chandigarh Store,60000,43,2580000
2023-10-29,iPhone 14,Electronics,Delhi Store,80000,61,4880000
2023-10-29,iPhone 14,Electronics,Mumbai Store,80000,39,3120000
2023-10-29,iPhone 14,Electronics,Chandigarh Store,80000,74,5920000
2023-10-29,Samsung TV,Electronics,Delhi Store,50000,39,1950000
2023-10-29,Samsung TV,Electronics,Mumbai Store,50000,73,3650000
2023-10-29,Samsung TV,Electronics,Chandigarh Store,50000,60,3000000
2023-10-29,Nike Shoes,Fashion,Delhi Store,5000,48,240000
2023-10-29,Nike Shoes,Fashion,Mumbai Store,5000,47,235000
2023-10-29,Nike Shoes,Fashion,Chandigarh Store,5000,63,315000
2023-10-29,Levi Jeans,Fashion,Delhi Store,3000,40,120000
2023-10-29,Levi Jeans,Fashion,Mumbai Store,3000,46,138000
2023-10-29,Levi Jeans,Fashion,Chandigarh Store,3000,74,222000
2023-10-29,Milk 1L,Grocery,Delhi Store,60,60,3600
2023-10-29,Milk 1L,Grocery,Mumbai Store,60,67,4020
2023-10-29,Milk 1L,Grocery,Chandigarh Store,60,55,3300
2023-10-29,Bread,Grocery,Delhi Store,40,68,2720
2023-10-29,Bread,Grocery,Mumbai Store,40,69,2760
2023-10-29,Bread,Grocery,Chandigarh Store,40,56,2240
2023-10-29,Washing Machine,Appliances,Delhi Store,25000,54,1350000
2023-10-29,Washing Machine,Appliances,Mumbai Store,25000,53,1325000
2023-10-29,Washing Machine,Appliances,Chandigarh Store,25000,75,1875000
2023-10-29,Laptop HP,Electronics,Delhi Store,60000,58,3480000
2023-10-29,Laptop HP,Electronics,Mumbai Store,60000,56,3360000
2023-10-29,Laptop HP,Electronics,Chandigarh Store,60000,53,3180000
2023-10-30,iPhone 14,Electronics,Delhi Store,80000,51,4080000
2023-10-30,iPhone 14,Electronics,Mumbai Store,80000,42,3360000
2023-10-30,iPhone 14,Electronics,Chandigarh Store,80000,45,3600000
2023-10-30,Samsung TV,Electronics,Delhi Store,50000,30,1500000
2023-10-30,Samsung TV,Electronics,Mumbai Store,50000,51,2550000
2023-10-30,Samsung TV,Electronics,Chandigarh Store,50000,29,1450000
2023-10-30,Nike Shoes,Fashion,Delhi Store,5000,31,155000
2023-10-30,Nike Shoes,Fashion,Mumbai Store,5000,62,310000
2023-10-30,Nike Shoes,Fashion,Chandigarh Store,5000,40,200000
2023-10-30,Levi Jeans,Fashion,Delhi Store,3000,64,192000
2023-10-30,Levi Jeans,Fashion,Mumbai Store,3000,67,201000
2023-10-30,Levi Jeans,Fashion,Chandigarh Store,3000,34,102000
2023-10-30,Milk 1L,Grocery,Delhi Store,60,64,3840
2023-10-30,Milk 1L,Grocery,Mumbai Store,60,36,2160
2023-10-30,Milk 1L,Grocery,Chandigarh Store,60,68,4080
2023-10-30,Bread,Grocery,Delhi Store,40,54,2160
2023-10-30,Bread,Grocery,Mumbai Store,40,46,1840
2023-10-30,Bread,Grocery,Chandigarh Store,40,57,2280
2023-10-30,Washing Machine,Appliances,Delhi Store,25000,49,1225000
2023-10-30,Washing Machine,Appliances,Mumbai Store,25000,37,925000
2023-10-30,Washing Machine,Appliances,Chandigarh Store,25000,37,925000
2023-10-30,Laptop HP,Electronics,Delhi Store,60000,36,2160000
2023-10-30,Laptop HP,Electronics,Mumbai Store,60000,65,3900000
2023-10-30,Laptop HP,Electronics,Chandigarh Store,60000,46,2760000
2023-10-31,iPhone 14,Electronics,Delhi Store,80000,64,5120000
2023-10-31,iPhone 14,Electronics,Mumbai Store,80000,62,4960000
2023-10-31,iPhone 14,Electronics,Chandigarh Store,80000,37,2960000
2023-10-31,Samsung TV,Electronics,Delhi Store,50000,59,2950000
2023-10-31,Samsung TV,Electronics,Mumbai Store,50000,32,1600000
2023-10-31,Samsung TV,Electronics,Chandigarh Store,50000,64,3200000
2023-10-31,Nike Shoes,Fashion,Delhi Store,5000,73,365000
2023-10-31,Nike Shoes,Fashion,Mumbai Store,5000,42,210000
2023-10-31,Nike Shoes,Fashion,Chandigarh Store,5000,48,240000
2023-10-31,Levi Jeans,Fashion,Delhi Store,3000,33,99000
2023-10-31,Levi Jeans,Fashion,Mumbai Store,3000,29,87000
2023-10-31,Levi Jeans,Fashion,Chandigarh Store,3000,57,171000
2023-10-31,Milk 1L,Grocery,Delhi Store,60,33,1980
2023-10-31,Milk 1L,Grocery,Mumbai Store,60,61,3660
2023-10-31,Milk 1L,Grocery,Chandigarh Store,60,48,2880
2023-10-31,Bread,Grocery,Delhi Store,40,31,1240
2023-10-31,Bread,Grocery,Mumbai Store,40,34,1360
2023-10-31,Bread,Grocery,Chandigarh Store,40,72,2880
2023-10-31,Washing Machine,Appliances,Delhi Store,25000,66,1650000
2023-10-31,Washing Machine,Appliances,Mumbai Store,25000,38,950000
2023-10-31,Washing Machine,Appliances,Chandigarh Store,25000,62,1550000
2023-10-31,Laptop HP,Electronics,Delhi Store,60000,42,2520000
2023-10-31,Laptop HP,Electronics,Mumbai Store,60000,67,4020000
2023-10-31,Laptop HP,Electronics,Chandigarh Store,60000,52,3120000
2023-11-01,iPhone 14,Electronics,Delhi Store,80000,37,2960000
2023-11-01,iPhone 14,Electronics,Mumbai Store,80000,57,4560000
2023-11-01,iPhone 14,Electronics,Chandigarh Store,80000,57,4560000
2023-11-01,Samsung TV,Electronics,Delhi Store,50000,42,2100000
2023-11-01,Samsung TV,Electronics,Mumbai Store,50000,68,3400000
2023-11-01,Samsung TV,Electronics,Chandigarh Store,50000,37,1850000
2023-11-01,Nike Shoes,Fashion,Delhi Store,5000,69,345000
2023-11-01,Nike Shoes,Fashion,Mumbai Store,5000,40,200000
2023-11-01,Nike Shoes,Fashion,Chandigarh Store,5000,58,290000
2023-11-01,Levi Jeans,Fashion,Delhi Store,3000,36,108000
2023-11-01,Levi Jeans,Fashion,Mumbai Store,3000,38,114000
2023-11-01,Levi Jeans,Fashion,Chandigarh Store,3000,54,162000
2023-11-01,Milk 1L,Grocery,Delhi Store,60,30,1800
2023-11-01,Milk 1L,Grocery,Mumbai Store,60,38,2280
2023-11-01,Milk 1L,Grocery,Chandigarh Store,60,51,3060
2023-11-01,Bread,Grocery,Delhi Store,40,31,1240
2023-11-01,Bread,Grocery,Mumbai Store,40,43,1720
2023-11-01,Bread,Grocery,Chandigarh Store,40,65,2600
2023-11-01,Washing Machine,Appliances,Delhi Store,25000,48,1200000
2023-11-01,Washing Machine,Appliances,Mumbai Store,25000,47,1175000
2023-11-01,Washing Machine,Appliances,Chandigarh Store,25000,30,750000
2023-11-01,Laptop HP,Electronics,Delhi Store,60000,63,3780000
2023-11-01,Laptop HP,Electronics,Mumbai Store,60000,60,3600000
2023-11-01,Laptop HP,Electronics,Chandigarh Store,60000,33,1980000
2023-11-02,iPhone 14,Electronics,Delhi Store,80000,54,4320000
2023-11-02,iPhone 14,Electronics,Mumbai Store,80000,48,3840000
2023-11-02,iPhone 14,Electronics,Chandigarh Store,80000,58,4640000
2023-11-02,Samsung TV,Electronics,Delhi Store,50000,49,2450000
2023-11-02,Samsung TV,Electronics,Mumbai Store,50000,35,1750000
2023-11-02,Samsung TV,Electronics,Chandigarh Store,50000,39,1950000
2023-11-02,Nike Shoes,Fashion,Delhi Store,5000,59,295000
2023-11-02,Nike Shoes,Fashion,Mumbai Store,5000,63,315000
2023-11-02,Nike Shoes,Fashion,Chandigarh Store,5000,57,285000
2023-11-02,Levi Jeans,Fashion,Delhi Store,3000,39,117000
2023-11-02,Levi Jeans,Fashion,Mumbai Store,3000,65,195000
2023-11-02,Levi Jeans,Fashion,Chandigarh Store,3000,60,180000
2023-11-02,Milk 1L,Grocery,Delhi Store,60,69,4140
2023-11-02,Milk 1L,Grocery,Mumbai Store,60,40,2400
2023-11-02,Milk 1L,Grocery,Chandigarh Store,60,41,2460
2023-11-02,Bread,Grocery,Delhi Store,40,48,1920
2023-11-02,Bread,Grocery,Mumbai Store,40,51,2040
2023-11-02,Bread,Grocery,Chandigarh Store,40,45,1800
2023-11-02,Washing Machine,Appliances,Delhi Store,25000,49,1225000
2023-11-02,Washing Machine,Appliances,Mumbai Store,25000,66,1650000
2023-11-02,Washing Machine,Appliances,Chandigarh Store,25000,49,1225000
2023-11-02,Laptop HP,Electronics,Delhi Store,60000,71,4260000
2023-11-02,Laptop HP,Electronics,Mumbai Store,60000,48,2880000
2023-11-02,Laptop HP,Electronics,Chandigarh Store,60000,57,3420000
2023-11-03,iPhone 14,Electronics,Delhi Store,80000,63,5040000
2023-11-03,iPhone 14,Electronics,Mumbai Store,80000,58,4640000
2023-11-03,iPhone 14,Electronics,Chandigarh Store,80000,40,3200000
2023-11-03,Samsung TV,Electronics,Delhi Store,50000,52,2600000
2023-11-03,Samsung TV,Electronics,Mumbai Store,50000,69,3450000
2023-11-03,Samsung TV,Electronics,Chandigarh Store,50000,47,2350000
2023-11-03,Nike Shoes,Fashion,Delhi Store,5000,53,265000
2023-11-03,Nike Shoes,Fashion,Mumbai Store,5000,38,190000
2023-11-03,Nike Shoes,Fashion,Chandigarh Store,5000,36,180000
2023-11-03,Levi Jeans,Fashion,Delhi Store,3000,37,111000
2023-11-03,Levi Jeans,Fashion,Mumbai Store,3000,44,132000
2023-11-03,Levi Jeans,Fashion,Chandigarh Store,3000,43,129000
2023-11-03,Milk 1L,Grocery,Delhi Store,60,64,3840
2023-11-03,Milk 1L,Grocery,Mumbai Store,60,57,3420
2023-11-03,Milk 1L,Grocery,Chandigarh Store,60,58,3480
2023-11-03,Bread,Grocery,Delhi Store,40,59,2360
2023-11-03,Bread,Grocery,Mumbai Store,40,72,2880
2023-11-03,Bread,Grocery,Chandigarh Store,40,57,2280
2023-11-03,Washing Machine,Appliances,Delhi Store,25000,58,1450000
2023-11-03,Washing Machine,Appliances,Mumbai Store,25000,34,850000
2023-11-03,Washing Machine,Appliances,Chandigarh Store,25000,59,1475000
2023-11-03,Laptop HP,Electronics,Delhi Store,60000,39,2340000
2023-11-03,Laptop HP,Electronics,Mumbai Store,60000,64,3840000
2023-11-03,Laptop HP,Electronics,Chandigarh Store,60000,60,3600000
2023-11-04,iPhone 14,Electronics,Delhi Store,80000,53,4240000
2023-11-04,iPhone 14,Electronics,Mumbai Store,80000,72,5760000
2023-11-04,iPhone 14,Electronics,Chandigarh Store,80000,42,3360000
2023-11-04,Samsung TV,Electronics,Delhi Store,50000,71,3550000
2023-11-04,Samsung TV,Electronics,Mumbai Store,50000,42,2100000
2023-11-04,Samsung TV,Electronics,Chandigarh Store,50000,57,2850000
2023-11-04,Nike Shoes,Fashion,Delhi Store,5000,63,315000
2023-11-04,Nike Shoes,Fashion,Mumbai Store,5000,65,325000
2023-11-04,Nike Shoes,Fashion,Chandigarh Store,5000,60,300000
2023-11-04,Levi Jeans,Fashion,Delhi Store,3000,64,192000
2023-11-04,Levi Jeans,Fashion,Mumbai Store,3000,58,174000
2023-11-04,Levi Jeans,Fashion,Chandigarh Store,3000,49,147000
2023-11-04,Milk 1L,Grocery,Delhi Store,60,60,3600
2023-11-04,Milk 1L,Grocery,Mumbai Store,60,49,2940
2023-11-04,Milk 1L,Grocery,Chandigarh Store,60,60,3600
2023-11-04,Bread,Grocery,Delhi Store,40,62,2480
2023-11-04,Bread,Grocery,Mumbai Store,40,71,2840
2023-11-04,Bread,Grocery,Chandigarh Store,40,65,2600
2023-11-04,Washing Machine,Appliances,Delhi Store,25000,75,1875000
2023-11-04,Washing Machine,Appliances,Mumbai Store,25000,71,1775000
2023-11-04,Washing Machine,Appliances,Chandigarh Store,25000,69,1725000
2023-11-04,Laptop HP,Electronics,Delhi Store,60000,66,3960000
